Name,Year,Gender,State,Count
Anaya,2012,F,FL,55
Amber,2012,F,FL,54
Ashlynn,2012,F,FL,53
Aubrie,2012,F,FL,52
Addyson,2012,F,FL,51
Alanna,2012,F,FL,50
Alison,2012,F,FL,50
Aniya,2012,F,FL,50
Allie,2012,F,FL,49
Arielle,2012,F,FL,49
Adalynn,2012,F,FL,48
Angeline,2012,F,FL,48
Alani,2012,F,FL,47
Adelyn,2012,F,FL,46
Alondra,2012,F,FL,46
Armani,2012,F,FL,46
Addisyn,2012,F,FL,45
Amira,2012,F,FL,45
Amari,2012,F,FL,43
Aleena,2012,F,FL,42
Ariella,2012,F,FL,42
Aryanna,2012,F,FL,42
Angelique,2012,F,FL,41
Angie,2012,F,FL,41
Amani,2012,F,FL,40
Amiya,2012,F,FL,39
Annalise,2012,F,FL,39
Arya,2012,F,FL,38
Asia,2012,F,FL,36
Amelie,2012,F,FL,32
Aliana,2012,F,FL,31
Antonella,2012,F,FL,31
Alisa,2012,F,FL,30
Annie,2012,F,FL,30
Ayanna,2012,F,FL,30
Annabel,2012,F,FL,29
Anya,2012,F,FL,29
Adelaide,2012,F,FL,28
Ainsley,2012,F,FL,28
Amara,2012,F,FL,28
Amya,2012,F,FL,28
Ansley,2012,F,FL,28
Azariah,2012,F,FL,28
Amirah,2012,F,FL,27
Anabel,2012,F,FL,27
Audrina,2012,F,FL,27
Ayana,2012,F,FL,27
Aiyana,2012,F,FL,26
Aleah,2012,F,FL,26
Alyson,2012,F,FL,26
Azaria,2012,F,FL,26
Alaysia,2012,F,FL,25
Ally,2012,F,FL,25
Aviana,2012,F,FL,25
Adeline,2012,F,FL,24
Aisha,2012,F,FL,24
Alaya,2012,F,FL,24
Alayah,2012,F,FL,24
Alisha,2012,F,FL,24
Aliya,2012,F,FL,24
Antonia,2012,F,FL,24
Aryana,2012,F,FL,24
Averie,2012,F,FL,24
Adelina,2012,F,FL,23
Alannah,2012,F,FL,23
Alena,2012,F,FL,23
April,2012,F,FL,23
Ariyanna,2012,F,FL,23
Aiyanna,2012,F,FL,22
Anais,2012,F,FL,21
Angely,2012,F,FL,21
Ariyah,2012,F,FL,21
Ashanti,2012,F,FL,21
Aubrianna,2012,F,FL,21
Avianna,2012,F,FL,21
Alia,2012,F,FL,20
Ariyana,2012,F,FL,20
Aylin,2012,F,FL,20
Adele,2012,F,FL,19
Amina,2012,F,FL,19
Analia,2012,F,FL,19
Abbie,2012,F,FL,18
Abbigail,2012,F,FL,18
Adelynn,2012,F,FL,18
Alanah,2012,F,FL,18
Alanis,2012,F,FL,18
Alissa,2012,F,FL,18
Anyla,2012,F,FL,18
Azalea,2012,F,FL,18
Abagail,2012,F,FL,17
Abbey,2012,F,FL,17
Abrianna,2012,F,FL,17
Akira,2012,F,FL,17
Angelie,2012,F,FL,17
Anne,2012,F,FL,17
Araceli,2012,F,FL,17
Aubri,2012,F,FL,17
Audriana,2012,F,FL,17
Averi,2012,F,FL,17
Ayva,2012,F,FL,17
Abrielle,2012,F,FL,16
Ada,2012,F,FL,16
Alianna,2012,F,FL,16
Amayah,2012,F,FL,16
Amiah,2012,F,FL,16
Anaiah,2012,F,FL,16
Analise,2012,F,FL,16
Anniston,2012,F,FL,16
Anylah,2012,F,FL,16
Avah,2012,F,FL,16
Aleigha,2012,F,FL,15
Addilyn,2012,F,FL,14
Aimee,2012,F,FL,14
Aliah,2012,F,FL,14
Alisson,2012,F,FL,14
Alora,2012,F,FL,14
Amalia,2012,F,FL,14
Anayah,2012,F,FL,14
Annika,2012,F,FL,14
Arden,2012,F,FL,14
Ariah,2012,F,FL,14
Aya,2012,F,FL,14
Aja,2012,F,FL,13
Amaris,2012,F,FL,13
Anika,2012,F,FL,13
Anjali,2012,F,FL,13
Annalee,2012,F,FL,13
Ariela,2012,F,FL,13
Ashtyn,2012,F,FL,13
Aubrielle,2012,F,FL,13
Abigale,2012,F,FL,12
Adyson,2012,F,FL,12
Aileen,2012,F,FL,12
Aliza,2012,F,FL,12
Alma,2012,F,FL,12
Alyvia,2012,F,FL,12
Amyah,2012,F,FL,12
Anahi,2012,F,FL,12
Anisa,2012,F,FL,12
Ann,2012,F,FL,12
Aspen,2012,F,FL,12
Aubriella,2012,F,FL,12
Audrianna,2012,F,FL,12
Ailani,2012,F,FL,11
Aliyana,2012,F,FL,11
Amaria,2012,F,FL,11
Angelia,2012,F,FL,11
Aracely,2012,F,FL,11
Ariya,2012,F,FL,11
Armoni,2012,F,FL,11
Ashlee,2012,F,FL,11
Aubriana,2012,F,FL,11
Avalyn,2012,F,FL,11
Avani,2012,F,FL,11
Avril,2012,F,FL,11
Abigael,2012,F,FL,10
Abril,2012,F,FL,10
Adrienne,2012,F,FL,10
Aila,2012,F,FL,10
Ailyn,2012,F,FL,10
Allyssa,2012,F,FL,10
Alyanna,2012,F,FL,10
Arely,2012,F,FL,10
Ari,2012,F,FL,10
Ashton,2012,F,FL,10
Abigaelle,2012,F,FL,9
Abigayle,2012,F,FL,9
Adela,2012,F,FL,9
Alayjah,2012,F,FL,9
Aleya,2012,F,FL,9
Amora,2012,F,FL,9
Anaiyah,2012,F,FL,9
Aniston,2012,F,FL,9
Annaleigh,2012,F,FL,9
Annette,2012,F,FL,9
Arriana,2012,F,FL,9
Astrid,2012,F,FL,9
Avalynn,2012,F,FL,9
Ayleen,2012,F,FL,9
Aanya,2012,F,FL,8
Abriana,2012,F,FL,8
Abriella,2012,F,FL,8
Abygail,2012,F,FL,8
Addalyn,2012,F,FL,8
Adrianne,2012,F,FL,8
Aleeah,2012,F,FL,8
Aleksandra,2012,F,FL,8
Alessa,2012,F,FL,8
Alessia,2012,F,FL,8
Alli,2012,F,FL,8
Alyce,2012,F,FL,8
Alyse,2012,F,FL,8
Amariah,2012,F,FL,8
America,2012,F,FL,8
Amia,2012,F,FL,8
Analeigh,2012,F,FL,8
Analiyah,2012,F,FL,8
Angeli,2012,F,FL,8
Anijah,2012,F,FL,8
Annalyse,2012,F,FL,8
Arionna,2012,F,FL,8
Ayden,2012,F,FL,8
Azariyah,2012,F,FL,8
Aaleyah,2012,F,FL,7
Abbigale,2012,F,FL,7
Abbygail,2012,F,FL,7
Aida,2012,F,FL,7
Aleyah,2012,F,FL,7
Ali,2012,F,FL,7
Alise,2012,F,FL,7
Allana,2012,F,FL,7
Alysia,2012,F,FL,7
Amarie,2012,F,FL,7
Amberly,2012,F,FL,7
Ambrielle,2012,F,FL,7
Amoni,2012,F,FL,7
Amyra,2012,F,FL,7
Anabell,2012,F,FL,7
Ananya,2012,F,FL,7
Andie,2012,F,FL,7
Angelika,2012,F,FL,7
Anneliese,2012,F,FL,7
Anniyah,2012,F,FL,7
Anyah,2012,F,FL,7
Areli,2012,F,FL,7
Aulani,2012,F,FL,7
Avaleigh,2012,F,FL,7
Aven,2012,F,FL,7
Aysha,2012,F,FL,7
Azul,2012,F,FL,7
Aaniyah,2012,F,FL,6
Aaralyn,2012,F,FL,6
Adalia,2012,F,FL,6
Adamaris,2012,F,FL,6
Addilynn,2012,F,FL,6
Aislinn,2012,F,FL,6
Aislyn,2012,F,FL,6
Alanni,2012,F,FL,6
Aleeya,2012,F,FL,6
Alexandrea,2012,F,FL,6
Alexus,2012,F,FL,6
Alliyah,2012,F,FL,6
Alyna,2012,F,FL,6
Alysha,2012,F,FL,6
Alyssia,2012,F,FL,6
Alyza,2012,F,FL,6
Amaia,2012,F,FL,6
Amarah,2012,F,FL,6
Amerie,2012,F,FL,6
Analeah,2012,F,FL,6
Anastacia,2012,F,FL,6
Andi,2012,F,FL,6
Andreina,2012,F,FL,6
Angelyna,2012,F,FL,6
Aniah,2012,F,FL,6
Anisha,2012,F,FL,6
Anistyn,2012,F,FL,6
Anita,2012,F,FL,6
Annaliese,2012,F,FL,6
Annalisa,2012,F,FL,6
Annelise,2012,F,FL,6
Annsley,2012,F,FL,6
Aralyn,2012,F,FL,6
Aralynn,2012,F,FL,6
Arieanna,2012,F,FL,6
Arihanna,2012,F,FL,6
Aryah,2012,F,FL,6
Asha,2012,F,FL,6
Asya,2012,F,FL,6
Aurelia,2012,F,FL,6
Avamarie,2012,F,FL,6
Avarie,2012,F,FL,6
Adalee,2012,F,FL,5
Adaline,2012,F,FL,5
Adara,2012,F,FL,5
Adaya,2012,F,FL,5
